"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:11",30,10,1070,10,1069,4,1032
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:13",15,1150,434,1148,432,1148,469
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:16",2,770,10,771,12,756,31
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:17",21,1150,646,1150,646,1158,685
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:19",20,770,646,771,646,743,723
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:20",21,1150,646,1148,644,1170,667
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:22",29,1910,858,1910,860,1804,769
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:24",28,1530,858,1529,856,1481,811
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:25",32,770,1070,771,1069,738,1071
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:27",10,1530,222,1531,220,1511,259
